site_id,locality,postalCode,state,operatorId,operatorName,lon,lat,total_num_pois,num_fast_food,num_fuel_stations,num_supermarkets,closest_category,has_toilet,has_wifi,has_seating,open_24hr,tags.brand
3puobLTSVcWmQFLBma0c6RkWCAAEqT8oxXZpc4aw-Wk,Hamburg,22083,Hamburg,DEHHM,Hamburger Energiewerke,10.041896,53.580855,3,2.0,0.0,1.0,fast_food,False,False,False,False,
3qIFZaBrp4Dxhlv5PALhCKFfjaXRvN_bR7vONYKDZtM,Hamburg,22761,Hamburg,DEHHM,Hamburger Energiewerke,9.908842,53.56558,2,0.0,0.0,2.0,supermarket,False,False,False,False,Rewe
3qIFZaBrp4Dxhlv5PALhCKFfjaXRvN_bR7vONYKDZtM,Hamburg,22761,Hamburg,DEHHM,Hamburger Energiewerke,9.908842,53.56558,2,0.0,0.0,2.0,supermarket,False,False,False,False,Aldi
3sFNp0lpuFmzn4LuyGFUjJCVUyufXUzKbYMx2xUkk8Y,Hamburg,20535,Hamburg,DEHHM,Hamburger Energiewerke,10.043462,53.55689,0,0.0,0.0,0.0,,,,,,
3t-J1Dh0U4xZKZvtmL5UXQy8Dm6a3p13dWBb29Dt26c,Hamburg,22335,Hamburg,DEBPE,Aral Pulse,10.013431,53.638817,1,0.0,1.0,0.0,fuel,False,False,False,True,Aral
3ud-IE1MBT5XqvGOPxeiLmM0TgCQb7S7gIROjxAdlTU,Hamburg,21073,Hamburg,DESNH,Stromnetz Hamburg GmbH,9.9702,53.463805,0,0.0,0.0,0.0,,,,,,
4-euP6Xntt9Tp5vrua0MsbX7_sTyhTBnD5VNEnWH7wU,Hamburg,22529,Hamburg,DEGUE,Liikennevirta Oy (CPO),9.97178,53.595347,0,0.0,0.0,0.0,,,,,,
40QcmtT_8Qk43e3kJA_s9w8eo6aOBsmf7Z_h5rmKSZM,Hamburg,22177,Hamburg,DESNH,Stromnetz Hamburg GmbH,10.069108,53.603208,0,0.0,0.0,0.0,,,,,,
43QAK-TlwmltgHFZ42gKKeHpJonT-cqSJNEuETe9Dq4,Hamburg,20148,Hamburg,DEEZE,eze.network GmbH,9.99739,53.56607,0,0.0,0.0,0.0,,,,,,
45cQaly7y193vusCdl21mRi-gplVK92uD4zOnoV87B8,Hamburg,22081,Hamburg,DEHHM,Hamburger Energiewerke,10.051779,53.579127,1,0.0,0.0,1.0,supermarket,False,False,False,False,Lidl
4Da7pTbYAhQYXKQDSbA1DBVShTMfHrQa-YZ16QUhsOQ,Hamburg,21075,Hamburg,DEHHM,Hamburger Energiewerke,9.95604,53.46414,0,0.0,0.0,0.0,,,,,,
4Doq0gcxkheapdVhNYIzU77PVbE13gvNCxuWl6sPGjQ,Hamburg,22083,Hamburg,DEEZE,eze.network GmbH,10.02232,53.58151,0,0.0,0.0,0.0,,,,,,
4EcnHp-65piViqhrSfOBk_WcTZ5Dssa0JiQyIedI-3U,Hamburg,22763,Hamburg,DEHHM,Hamburger Energiewerke,9.92553,53.54727,0,0.0,0.0,0.0,,,,,,
4F5hdl7XezGz0iFT7K6W96u5c1fbzcJvzKi9QZCzF7Q,Hamburg,22459,Hamburg,DEHHM,Hamburger Energiewerke,9.937457,53.625693,0,0.0,0.0,0.0,,,,,,
4F84qSkWr3vQB3b61z7_o58dLXrRnSalfKD7aXHMKZs,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.991221,53.620193,0,0.0,0.0,0.0,,,,,,
4FMJCUkYc-gvqPmu88Bn0cr1hmnKG-C2ZSqyUYobUbM,Hamburg,21129,Hamburg,DEMDS,Mennekes,9.90741,53.52731,0,0.0,0.0,0.0,,,,,,
4IG4I73i8SqkU_JDCY7LXylY7CWZoJESjRpZKSoSEEA,Hamburg,20539,Hamburg,DEHHM,Hamburger Energiewerke,10.034724,53.521416,0,0.0,0.0,0.0,,,,,,
4ON8iPpeSO27M44JKWz4U8m4_4B1e1VmrPFEf000qmQ,Hamburg,22335,Hamburg,DEHHM,Hamburger Energiewerke,10.01648,53.6237,0,0.0,0.0,0.0,,,,,,
4P6Bx16aV8JtC8PoBFgv7cAiSKL-envRAw5k1Y9usB8,Hamburg,22339,Hamburg,DEHHM,Hamburger Energiewerke,10.050231,53.639474,0,0.0,0.0,0.0,,,,,,
4U_Yy8hlYbpPO6qQ7cz6JHNBNeBJkPYVRrOt8LIpQUc,Hamburg,22547,Hamburg,DEQRM,Qwello,9.87367,53.60271,0,0.0,0.0,0.0,,,,,,
4UzX9wL1gOVcmpQUJPKImfgP7RrgGv_4JE18adFGzng,Hamburg,22149,Hamburg,DEINN,innocept mobility UG (haftungsbeschränkt),10.162331,53.589174,0,0.0,0.0,0.0,,,,,,
4W9oqZhodgWG5pvnK361AcHlYaIi5b1ogZbms94R_Vc,Hamburg,22525,Hamburg,DETNM,Shell Recharge,9.92149,53.5919,1,0.0,1.0,0.0,fuel,False,False,False,False,Shell
4Y0W3AOllCWTzmjy6CreSITaPka73cMTllfmCm-Jnbk,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.993755,53.6208,0,0.0,0.0,0.0,,,,,,
4drkulMCbZUCnZocM8MLHjDiKEr0Hmji9I3xN-fLvqc,Hamburg,20355,Hamburg,DE455,Hamburg Messe und Congress GmbH,9.98011,53.55962,0,0.0,0.0,0.0,,,,,,
4f244CvD3DfICuad8vG9fz5vvnjwaptZ6b-daxA2fdo,Hamburg,22767,Hamburg,DEMUF,Möller & Förster GmbH & Co. KG,9.94493,53.55073,2,1.0,0.0,1.0,fast_food,False,False,False,False,Domino's
4f244CvD3DfICuad8vG9fz5vvnjwaptZ6b-daxA2fdo,Hamburg,22767,Hamburg,DEMUF,Möller & Förster GmbH & Co. KG,9.94493,53.55073,2,1.0,0.0,1.0,fast_food,False,False,False,False,Netto Marken-Discount
4iSleBegVSTUdPJ9FVuWkwkcxvGZOkkmi1lpOVOj4SA,Hamburg,20259,Hamburg,DEHHM,Hamburger Energiewerke,9.963331,53.574803,1,0.0,0.0,1.0,supermarket,False,False,False,False,Penny
4mlLKD_peOfD7cqXTKvo79zO0nTIkqRDtOV_pSzMnG4,Hamburg,20357,Hamburg,DEHHM,Hamburger Energiewerke,9.967547,53.566331,0,0.0,0.0,0.0,,,,,,
4pR6U4PWhROvkEyeMEmzffPq5ayulwF7iOH3RA_sAeI,Hamburg,22111,Hamburg,DEHHM,Hamburger Energiewerke,10.10313,53.539705,6,5.0,0.0,1.0,fast_food,False,False,False,False,McDonald's
4pR6U4PWhROvkEyeMEmzffPq5ayulwF7iOH3RA_sAeI,Hamburg,22111,Hamburg,DEHHM,Hamburger Energiewerke,10.10313,53.539705,6,5.0,0.0,1.0,fast_food,False,False,False,False,
4pR6U4PWhROvkEyeMEmzffPq5ayulwF7iOH3RA_sAeI,Hamburg,22111,Hamburg,DEHHM,Hamburger Energiewerke,10.10313,53.539705,6,5.0,0.0,1.0,fast_food,False,False,False,False,
4pR6U4PWhROvkEyeMEmzffPq5ayulwF7iOH3RA_sAeI,Hamburg,22111,Hamburg,DEHHM,Hamburger Energiewerke,10.10313,53.539705,6,5.0,0.0,1.0,fast_food,False,False,False,False,
4pR6U4PWhROvkEyeMEmzffPq5ayulwF7iOH3RA_sAeI,Hamburg,22111,Hamburg,DEHHM,Hamburger Energiewerke,10.10313,53.539705,6,5.0,0.0,1.0,fast_food,False,False,False,False,Subway
4pR6U4PWhROvkEyeMEmzffPq5ayulwF7iOH3RA_sAeI,Hamburg,22111,Hamburg,DEHHM,Hamburger Energiewerke,10.10313,53.539705,6,5.0,0.0,1.0,fast_food,False,False,False,False,
4pcirQ12s_gaQH4LTWB_lBnPFDoloxSdQsHt9QdLwcU,Hamburg,22393,Hamburg,DEHHM,Hamburger Energiewerke,10.102908,53.641784,0,0.0,0.0,0.0,,,,,,
4ryWxCOman1VJFDM0S8xrzKUzGOxDwdNs-e6B220DOk,Hamburg,21077,Hamburg,DEUFC,E.ON Drive Infrastructures,9.965265,53.424122,0,0.0,0.0,0.0,,,,,,
4sBAKt1Jb2O7s4jWXpjxL4IVsuHi4zvXFKN5NnCvY68,Hamburg,22087,Hamburg,DEHHM,Hamburger Energiewerke,10.028597,53.568428,0,0.0,0.0,0.0,,,,,,
4wuOVfsWXjAULOXNG0zxqExdoxwQjsDr42rw6hDQn1g,Hamburg,22111,Hamburg,DECCH,Comfortcharge,10.07717,53.5465,0,0.0,0.0,0.0,,,,,,
52ZEXdpbqgBegT4i4tskQKI8e9oMHc5iSiXDaZIpBYI,Hamburg,22419,Hamburg,DEEBW,EnBW,9.99518,53.66491,0,0.0,0.0,0.0,,,,,,
55oOea5fRFTh0j2pOntZ5qD0syYR4gt0VDVcgDW-vFg,Hamburg,20357,Hamburg,DEHHM,Hamburger Energiewerke,9.964176,53.562376,6,6.0,0.0,0.0,fast_food,False,False,True,False,
55oOea5fRFTh0j2pOntZ5qD0syYR4gt0VDVcgDW-vFg,Hamburg,20357,Hamburg,DEHHM,Hamburger Energiewerke,9.964176,53.562376,6,6.0,0.0,0.0,fast_food,False,False,True,False,
55oOea5fRFTh0j2pOntZ5qD0syYR4gt0VDVcgDW-vFg,Hamburg,20357,Hamburg,DEHHM,Hamburger Energiewerke,9.964176,53.562376,6,6.0,0.0,0.0,fast_food,False,False,True,False,
55oOea5fRFTh0j2pOntZ5qD0syYR4gt0VDVcgDW-vFg,Hamburg,20357,Hamburg,DEHHM,Hamburger Energiewerke,9.964176,53.562376,6,6.0,0.0,0.0,fast_food,False,False,False,False,
55oOea5fRFTh0j2pOntZ5qD0syYR4gt0VDVcgDW-vFg,Hamburg,20357,Hamburg,DEHHM,Hamburger Energiewerke,9.964176,53.562376,6,6.0,0.0,0.0,fast_food,False,False,True,False,
55oOea5fRFTh0j2pOntZ5qD0syYR4gt0VDVcgDW-vFg,Hamburg,20357,Hamburg,DEHHM,Hamburger Energiewerke,9.964176,53.562376,6,6.0,0.0,0.0,fast_food,False,False,True,False,
57WmdiIUJdFcSqZWMfABqCk2QZr9CbzZJcy5PJyHWXk,Hamburg,22043,Hamburg,DEWLN,Wirelane,10.07388,53.56783,0,0.0,0.0,0.0,,,,,,
57cj-Lfu2RmfMh3Wt2LcjMrjoctOKfLMzeBMk3GVurc,Hamburg,20253,Hamburg,DEHHM,Hamburger Energiewerke,9.964036,53.580161,1,1.0,0.0,0.0,fast_food,False,False,False,False,
5G91h4PeVh6YoDAJUVS0MfZ2E3FkqrHB1rHyPGUVhm0,Hamburg,22047,Hamburg,DEHHM,Hamburger Energiewerke,10.107871,53.589826,0,0.0,0.0,0.0,,,,,,
5JSXj-3YK56Y2DmwKYAolg6x2_wxD5_iwxpZyCmg_N8,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.9935,53.62089,0,0.0,0.0,0.0,,,,,,
5KaN_fCOXUlt-dcPbRAg_gUaORxfo-bTrrgtOk200VU,Hamburg,21029,Hamburg,DEFHG,Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung eingetragener Verein,10.202367,53.476991,0,0.0,0.0,0.0,,,,,,
5Pg0Tq8vCKTcEuc6nAysjXjHqnuJ3xo20kZvO8dpFyM,Hamburg,22335,Hamburg,DECPI,ChargePoint Germany GmbH,9.995103,53.618198,0,0.0,0.0,0.0,,,,,,
5RcEO48NV2EguuOMOef-lCcbdGxyHPdmwDWBE7AXSUI,Hamburg,21149,Hamburg,DEQRM,Qwello,9.86296,53.46501,0,0.0,0.0,0.0,,,,,,
5UgZru28motv6Jc9p8B9ubgmLZhu0hwfk0P--JvydCo,Hamburg,21109,Hamburg,DEHHM,Hamburger Energiewerke,10.006991,53.489104,0,0.0,0.0,0.0,,,,,,
5WXfvUCHPioIedym_X-TRkzShqdYAu65Df4BYzkH3Us,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.997992,53.543508,3,1.0,0.0,2.0,fast_food,False,False,True,False,dean&david
5WXfvUCHPioIedym_X-TRkzShqdYAu65Df4BYzkH3Us,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.997992,53.543508,3,1.0,0.0,2.0,fast_food,False,False,False,False,
5WXfvUCHPioIedym_X-TRkzShqdYAu65Df4BYzkH3Us,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.997992,53.543508,3,1.0,0.0,2.0,fast_food,False,False,False,False,Rewe
5XHzxzzjRWNmOpzAVx37DKkmGbuQU3XMufLV9ZJYqVU,Hamburg,20095,Hamburg,DEUFC,E.ON Drive Infrastructures,10.005717,53.550522,0,0.0,0.0,0.0,,,,,,
5bGNLWQ38q43ftYEv9rnbv-JMAy-tqLNf-WoiqxqTuU,Hamburg,20259,Hamburg,DEHHM,Hamburger Energiewerke,9.964846,53.570307,1,0.0,0.0,1.0,supermarket,False,False,False,False,Penny
5ddRApfAQMR3M-wsctDJHhdD_zM7XUtIHsIIUnPKhhw,Hamburg,22297,Hamburg,DEHHM,Hamburger Energiewerke,10.018203,53.602168,0,0.0,0.0,0.0,,,,,,
5eW17jQSFvOzF9eimJR7xBri_D9DLysGoKcHKhd06Zw,Hamburg,22117,Hamburg,DEHHM,Hamburger Energiewerke,10.127824,53.538891,3,2.0,0.0,1.0,supermarket,False,False,False,False,Pizza Max
5eW17jQSFvOzF9eimJR7xBri_D9DLysGoKcHKhd06Zw,Hamburg,22117,Hamburg,DEHHM,Hamburger Energiewerke,10.127824,53.538891,3,2.0,0.0,1.0,supermarket,False,False,True,False,
5eW17jQSFvOzF9eimJR7xBri_D9DLysGoKcHKhd06Zw,Hamburg,22117,Hamburg,DEHHM,Hamburger Energiewerke,10.127824,53.538891,3,2.0,0.0,1.0,supermarket,False,False,False,False,
5j9OGRKnP9xCLiJi7e40YB9CcPoyRhXoEPZ8G7IR0i4,Hamburg,20251,Hamburg,DEAPC,E.ON Drive,9.973455,53.5882,0,0.0,0.0,0.0,,,,,,
5kIchLywXH8zfTjFJCDdB9pfXpcprNJTi3wEn4_hqco,Hamburg,22301,Hamburg,DEHHM,Hamburger Energiewerke,10.004736,53.584708,0,0.0,0.0,0.0,,,,,,
5lKY3h14N0so_-F9vWnqNo8bKKfzYSPKRUoO6sqJn0E,Hamburg,20535,Hamburg,DEHHM,Hamburger Energiewerke,10.061749,53.555829,1,1.0,0.0,0.0,fast_food,False,False,False,False,
5mOkMZu5IFgciYBLutgWGflzIaiDPlCkPDggWLxpZtg,Hamburg,22459,Hamburg,DEEZE,eze.network GmbH,9.93761,53.62521,1,1.0,0.0,0.0,fast_food,False,False,False,False,
5o8mZY-XA9AIk2FPss8Rcz6t3BH2EuKP7msbTH5d1NM,Hamburg,22359,Hamburg,DEGCE,Volkswagen,10.169669,53.647776,2,0.0,1.0,1.0,supermarket,False,False,False,False,Shell
5o8mZY-XA9AIk2FPss8Rcz6t3BH2EuKP7msbTH5d1NM,Hamburg,22359,Hamburg,DEGCE,Volkswagen,10.169669,53.647776,2,0.0,1.0,1.0,supermarket,False,False,False,False,Edeka
5r1Y_NLyeMnAuAkvlHeZk-DjhSPNiPACyDFV9fBoSNo,Hamburg,21079,Hamburg,DEHHM,Hamburger Energiewerke,10.00606,53.45709,0,0.0,0.0,0.0,,,,,,
5vUFyAnWDraOIrwWHX0b97blEnQy0a6HCYNhfTccQFg,Hamburg,20146,Hamburg,DEHHM,Hamburger Energiewerke,9.989072,53.56392,0,0.0,0.0,0.0,,,,,,
5wsVZGGhumAkcKBq9gTtnJXd4RwFg2vH0wYQ6Ov2u0A,Hamburg,20249,Hamburg,DEHHM,Hamburger Energiewerke,9.992296,53.590674,0,0.0,0.0,0.0,,,,,,
6--JZfQWEBJdhGFA3XTiEiMfh2SqBzDmF47fzW8VCMA,Hamburg,22765,Hamburg,DEHHM,Hamburger Energiewerke,9.938417,53.561644,0,0.0,0.0,0.0,,,,,,
63rEiA5tRhbODdTOd2xNzgxW9j34d51jRNuE4Uq8feI,Hamburg,22769,Hamburg,DEHHM,Hamburger Energiewerke,9.957368,53.564957,0,0.0,0.0,0.0,,,,,,
66FJGV_I4eEQcz12TX8zx-onlBDyMnFq8QwJfdhimQE,Hamburg,20249,Hamburg,DEHHM,Hamburger Energiewerke,9.98172,53.58472,2,1.0,0.0,1.0,fast_food,False,False,False,False,
66FJGV_I4eEQcz12TX8zx-onlBDyMnFq8QwJfdhimQE,Hamburg,20249,Hamburg,DEHHM,Hamburger Energiewerke,9.98172,53.58472,2,1.0,0.0,1.0,fast_food,False,False,False,False,Edeka
67Ru8Nq1jU7Vlhx1tCywZZZ53e_BgJmJtZnTbJhphoA,Hamburg,20539,Hamburg,DEHHM,Hamburger Energiewerke,10.01893,53.52306,0,0.0,0.0,0.0,,,,,,
6ISn6KM5KXFxJq93DpSTVFs0eu7__Tcii5pEESB1Lhc,Hamburg,20357,Hamburg,DE455,Hamburg Messe und Congress GmbH,9.97345,53.56082,0,0.0,0.0,0.0,,,,,,
6JgJIbV57wtgp88WKmMLIEGI2D160WjFYxjllHpF-4k,Hamburg,21129,Hamburg,DEMDS,Mennekes,9.922174,53.52259,0,0.0,0.0,0.0,,,,,,
6KJQ0XwICC-4Sa2u9gaeMmkVZRJ8tI4Pjnfl9Bdw2wg,Hamburg,20259,Hamburg,DEEZE,eze.network GmbH,9.96741,53.57204,0,0.0,0.0,0.0,,,,,,
6OTqvDkIxgTHvo9R0EWgVF8PWB5FfFUjcr8ZmrLVtio,Hamburg,20097,Hamburg,DEWLN,Wirelane,10.0137,53.550368,0,0.0,0.0,0.0,,,,,,
6S0PqhR45kF78UUH9-hgI2z0XcYj65Vs3RvGFcXiYVM,Hamburg Öjendorf,22117,Hamburg,DEAMP,amperio GmbH,10.148312,53.544572,0,0.0,0.0,0.0,,,,,,
6WJqx7Xc5FcnzaydAz-anWdirPgcXPbh7wkxqACT-jQ,Hamburg,21037,Hamburg,DEHHM,Hamburger Energiewerke,10.183125,53.398889,0,0.0,0.0,0.0,,,,,,
6kNRdo_bVKxPxO6el9A877JZL_gsyZnNFO-uYJqRdAw,Hamburg,22589,Hamburg,DEWLN,Wirelane,9.81744,53.57588,0,0.0,0.0,0.0,,,,,,
6vs5Rcn53uAUY2-h-jTgqN88w4u2KRIXLXmQn1zNXVc,Hamburg,22043,Hamburg,DETNM,Shell Recharge,10.07544,53.56687,1,0.0,1.0,0.0,fuel,False,False,False,True,Shell
6yVek7XsxUF387yflgAnluPFunWBueIyjjoBxe3qSv0,Hamburg,20255,Hamburg,DEHHM,Hamburger Energiewerke,9.954871,53.57992,0,0.0,0.0,0.0,,,,,,
6zcmclSgNkWlU5uMO6H97xDz2aemFYmLUGjDl-H2tyo,Hamburg,22459,Hamburg,DEHHM,Hamburger Energiewerke,9.92887,53.6293,1,0.0,0.0,1.0,supermarket,False,False,False,False,Lidl
72MTXW030umVqQtEAMjphhG0G8wagQ0KsjD41LLxQmA,Hamburg,21129,Hamburg,DEMDS,Mennekes,9.920964,53.521006,0,0.0,0.0,0.0,,,,,,
79C6mkoMx8LQ_xOk7AdNXT1xS8Aj03NIe5rxjmVaSlI,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.903048,53.607804,7,5.0,0.0,2.0,fast_food,False,False,False,False,Quick
79C6mkoMx8LQ_xOk7AdNXT1xS8Aj03NIe5rxjmVaSlI,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.903048,53.607804,7,5.0,0.0,2.0,fast_food,False,False,False,False,
79C6mkoMx8LQ_xOk7AdNXT1xS8Aj03NIe5rxjmVaSlI,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.903048,53.607804,7,5.0,0.0,2.0,fast_food,False,False,False,False,
79C6mkoMx8LQ_xOk7AdNXT1xS8Aj03NIe5rxjmVaSlI,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.903048,53.607804,7,5.0,0.0,2.0,fast_food,False,False,True,False,
79C6mkoMx8LQ_xOk7AdNXT1xS8Aj03NIe5rxjmVaSlI,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.903048,53.607804,7,5.0,0.0,2.0,fast_food,False,False,False,False,
79C6mkoMx8LQ_xOk7AdNXT1xS8Aj03NIe5rxjmVaSlI,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.903048,53.607804,7,5.0,0.0,2.0,fast_food,False,False,False,False,Penny
79C6mkoMx8LQ_xOk7AdNXT1xS8Aj03NIe5rxjmVaSlI,Hamburg,22523,Hamburg,DEHHM,Hamburger Energiewerke,9.903048,53.607804,7,5.0,0.0,2.0,fast_food,False,False,False,False,
79o4IOCPZD8--za07YakgMwdv7YY55QeF8kuyMI4slc,Escheburg,21039,Hamburg,DE722,e-werk Sachsenwald GmbH,10.31483,53.46268,0,0.0,0.0,0.0,,,,,,
7DO8FWWUxSShUnTc_sPlieFDRv2iYIM6bkKqFEHZBEA,Hamburg,22047,Hamburg,DECPI,ChargePoint Germany GmbH,10.093733,53.589181,0,0.0,0.0,0.0,,,,,,
7G1Apl5vNg6pt8EWaRDYy3e3wDBqQqwfBq96dTsgLHw,Hamburg,20251,Hamburg,DEHHM,Hamburger Energiewerke,9.978164,53.593866,0,0.0,0.0,0.0,,,,,,
7Ifbh_h1B9dBOJGwzOd8AebTtK6KvnCy3sHIxFYgcL4,Hamburg,21107,Hamburg,DEHHM,Hamburger Energiewerke,9.99409,53.49611,0,0.0,0.0,0.0,,,,,,
7LjXKw1jYI0O0Xg1jM6eAHpDhzw1ZlL2on-YL2GXFw4,Hamburg,22765,Hamburg,DEHHM,Hamburger Energiewerke,9.932763,53.549376,0,0.0,0.0,0.0,,,,,,
7R3pzX94rYp2lIdHagvEsBcBo0bO9nO-Lsi3MPTOdXA,Hamburg,22297,Hamburg,DEHHM,Hamburger Energiewerke,10.018829,53.614261,0,0.0,0.0,0.0,,,,,,
7R3slRGgnRz0P955SYsxa_aqJdil25liWY9bvyovncU,Hamburg,20359,Hamburg,DEHHM,Hamburger Energiewerke,9.963156,53.557156,3,3.0,0.0,0.0,fast_food,False,False,True,False,
7R3slRGgnRz0P955SYsxa_aqJdil25liWY9bvyovncU,Hamburg,20359,Hamburg,DEHHM,Hamburger Energiewerke,9.963156,53.557156,3,3.0,0.0,0.0,fast_food,False,False,False,False,
7R3slRGgnRz0P955SYsxa_aqJdil25liWY9bvyovncU,Hamburg,20359,Hamburg,DEHHM,Hamburger Energiewerke,9.963156,53.557156,3,3.0,0.0,0.0,fast_food,False,False,False,False,
7UmzM_Np3IQAUzhxwxPgAfUEh5NX0fmRME1tMwWufuI,Hamburg,20253,Hamburg,DEEZE,eze.network GmbH,9.9644,53.57913,0,0.0,0.0,0.0,,,,,,
7Y9rIBNK9XLNrTsl-OXc5QPabR1_07ZTM4OJmY9UNDc,Hamburg,21107,Hamburg,DEHHM,Hamburger Energiewerke,9.985373,53.510512,1,0.0,1.0,0.0,fuel,False,False,False,False,TotalEnergies
7hbCCXZWwXP5BjJw5S0KISELzC16iUvgw_XaAi37SeY,Hamburg,21029,Hamburg,DEGCE,Volkswagen,10.204604,53.476977,0,0.0,0.0,0.0,,,,,,
7swEFhPAGITsQbSTe9DRok5bhKjl5IQBF8l1SM2ITjk,Hamburg,20539,Hamburg,DEBPE,Aral Pulse,10.064796,53.536485,2,1.0,1.0,0.0,fuel,False,False,False,True,Aral
7swEFhPAGITsQbSTe9DRok5bhKjl5IQBF8l1SM2ITjk,Hamburg,20539,Hamburg,DEBPE,Aral Pulse,10.064796,53.536485,2,1.0,1.0,0.0,fuel,False,False,False,False,
7uUiiUWYepRn47iR5-S0xZ7RLPPgDV9ze2RsZypdNKI,Hamburg,22767,Hamburg,DEHHM,Hamburger Energiewerke,9.942411,53.546656,0,0.0,0.0,0.0,,,,,,
7yjECpi61ivpaORDhEZhvrMGEiMgf_SGc5fuouuDO9o,Hamburg,22605,Hamburg,DEHHM,Hamburger Energiewerke,9.88678,53.55798,1,1.0,0.0,0.0,fast_food,True,True,True,False,
87kEBt4s92WRzd1Go-dhdRnAdXwPXXHT726_dJMKA-U,Hamburg,20251,Hamburg,DEHHM,Hamburger Energiewerke,9.983795,53.593928,2,2.0,0.0,0.0,fast_food,False,False,False,False,
87kEBt4s92WRzd1Go-dhdRnAdXwPXXHT726_dJMKA-U,Hamburg,20251,Hamburg,DEHHM,Hamburger Energiewerke,9.983795,53.593928,2,2.0,0.0,0.0,fast_food,False,False,False,False,
883e2F-BTlgIqHjseiXk1jZzhnxnF00b40M4hv2Yuno,Hamburg,20253,Hamburg,DEHHM,Hamburger Energiewerke,9.964036,53.580161,1,1.0,0.0,0.0,fast_food,False,False,False,False,
887TP9WinwI03jl8a_wUk4OqpHZG0ymUjsVupbianU8,Hamburg,22529,Hamburg,DEHHM,Hamburger Energiewerke,9.956458,53.587024,0,0.0,0.0,0.0,,,,,,
88gcfB1FqJy2J2t9I5-OvMPLR9BNLU70xO8V5F4MUjo,Hamburg,20099,Hamburg,DEHHM,Hamburger Energiewerke,10.012032,53.555667,0,0.0,0.0,0.0,,,,,,
88ltpX0xM8blYYdLqnKZ3MN2ATFrmXXTpJgeqsR1_Ew,Hamburg,22177,Hamburg,DEHHM,Hamburger Energiewerke,10.059787,53.596225,2,0.0,1.0,1.0,supermarket,False,False,False,False,Esso
88ltpX0xM8blYYdLqnKZ3MN2ATFrmXXTpJgeqsR1_Ew,Hamburg,22177,Hamburg,DEHHM,Hamburger Energiewerke,10.059787,53.596225,2,0.0,1.0,1.0,supermarket,False,False,False,False,Netto Marken-Discount
88m-zRWRE3EVP1Ti0B-14nXHSD8YuvsTJfIjC4-lHG8,Hamburg,21031,Hamburg,DEHHM,Hamburger Energiewerke,10.21162,53.51342,1,0.0,0.0,1.0,supermarket,False,False,False,False,EDEKA
8Ftu-rqvVenQ4eTLTh9TGYF-CtTZZ_pxXOYAedx77jc,Hamburg,22303,Hamburg,DEHHM,Hamburger Energiewerke,10.009875,53.590352,0,0.0,0.0,0.0,,,,,,
8GFUQz0ovkzgcSRlE0dBL9dJJ1MRKQS0uWNT32OqdTU,Hamburg,20359,Hamburg,DEEZE,eze.network GmbH,9.96694,53.55762,1,0.0,1.0,0.0,fuel,False,False,False,True,JET
8Nx0k5OF2OCjfJKY-0mznzwxddQdfhb-c_V8XurHs8g,Hamburg,22391,Hamburg,DETNM,Shell Recharge,10.09381,53.65457,0,0.0,0.0,0.0,,,,,,
8UVbi2IKH-IZwpIIi2fuzteeCtpIgt4bmkEO2rJ2T5I,Hamburg,20457,Hamburg,DEEZE,eze.network GmbH,9.9924,53.54168,1,1.0,0.0,0.0,fast_food,False,False,False,False,
8_SEUCKhmg5R3hy6VoLRJiKpy2-4zXqim4vxjauRNBo,Hamburg,20253,Hamburg,ATHTB,Chargepoint,9.960023,53.580434,0,0.0,0.0,0.0,,,,,,
8c93Glr83y8i6AWKkCrVcoukEaRK5TuJDOBUkRaVDGU,Hamburg-Eidelstedt,22525,Hamburg,DELDL,Lidl,9.915071,53.600974,0,0.0,0.0,0.0,,,,,,
8ezIM8i5ZKK369YThvZ4ygGpFvkC2pO1XunnktB7aSk,Hamburg,20539,Hamburg,DEHHM,Hamburger Energiewerke,10.013471,53.520476,0,0.0,0.0,0.0,,,,,,
8hKBegnj_ry7dahBXKB0-cmQeURQVSrsSyVOJsdwBwA,Hamburg,21029,Hamburg,DEEZE,eze.network GmbH,10.21648,53.48571,1,1.0,0.0,0.0,fast_food,False,False,False,False,
8og5uRisTq2kKLiLxO9SB2CPOyxYf30g86IZLURRL48,Hamburg,22335,Hamburg,DEVAT,Vattenfall,9.98718,53.62085,0,0.0,0.0,0.0,,,,,,
8t38wd0-zi1hKr6Mwh7U0fjtcSSJZVYuyLHYANEb-o8,Hamburg,20457,Hamburg,DEHHM,Hamburger Energiewerke,9.99483,53.52796,0,0.0,0.0,0.0,,,,,,
